Gene	Symbol	nTx	tTx	Score	Sign
51661	FKBP7	uc002umk.2	uc002umm.2	0.0424111709082695	Mutual exclusion
78996	C7orf49	uc003vsj.2	uc003vsl.2	0.0422890621160761	Mutual exclusion
51741	WWOX	uc002ffk.2	uc002ffj.1	0.0422787994522617	Mutual exclusion
23359	FAM189A1	uc001zcn.2	uc010azk.1	0.0422778556793801	Mutual exclusion
3691	ITGB4	uc002jpi.3	uc002jpj.2	0.0422594510628195	Mutual exclusion
126068	ZNF441	uc010dyj.2	uc002msn.3	0.0422566351042335	Mutual exclusion
372	ARCN1	uc001ptq.2	uc010ryg.1	0.0422196732860605	Mutual exclusion
339175	METTL2A	uc002izv.2	uc002izw.2	0.0420525496431914	Mutual exclusion
51435	SCARA3	uc003xga.1	uc003xgb.1	0.0420383171114976	Mutual exclusion
140462	ASB9	uc004cwl.2	uc004cwm.2	0.0419840814422987	Mutual exclusion
11186	RASSF1	uc003dab.1	uc003daa.1	0.0419784810780764	Mutual exclusion
11116	FGFR1OP	uc003qvk.2	uc003qvj.2	0.0419454116417838	Mutual exclusion
6252	RTN1	uc001xen.1	uc001xek.1	0.0418006649739521	Mutual exclusion
152992	C4orf23	uc003glf.1	uc003glh.1	0.041668804320025	Mutual exclusion
79001	VKORC1	uc002eas.2	uc002eau.2	0.0415555761329058	Mutual exclusion
8458	TTF2	uc001egy.2	uc001egx.1	0.0415273521198429	Mutual exclusion
54840	APTX	uc003zry.2	uc003zrr.2	0.0415113891765316	Mutual exclusion
89822	KCNK17	uc003ooo.2	uc003oop.2	0.0414952077717017	Mutual exclusion
4641	MYO1C	uc002fsn.2	uc002fsp.2	0.041494121608576	Mutual exclusion
54475	NLE1	uc002hiy.1	uc002hiz.1	0.0414823830822997	Mutual exclusion
10062	NR1H3	uc009ylm.2	uc001nej.2	0.0414364608010057	Mutual exclusion
64772	ENGASE	uc002jwv.2	uc002jwu.1	0.0414186780768976	Mutual exclusion
2934	GSN	uc004blf.1	uc011lyi.1	0.0413926851582251	Mutual exclusion
3034	HAL	uc001tem.1	uc010sux.1	0.0413694875254495	Mutual exclusion
60592	SCOC	uc003iif.2	uc003iid.2	0.0413694875254495	Mutual exclusion
7132	TNFRSF1A	uc001qnu.2	uc010sey.1	0.0413694875254495	Mutual exclusion
23552	CDK20	uc004apr.2	uc004aps.2	0.0413649620652615	Mutual exclusion
7423	VEGFB	uc001nyx.2	uc001nyw.2	0.0411896628616384	Mutual exclusion
5264	PHYH	uc001imf.2	uc001ime.2	0.0411845187510132	Mutual exclusion
345778	MTX3	uc010jah.2	uc003kge.3	0.0411478676234544	Mutual exclusion
4957	ODF2	uc011mbe.1	uc011mbc.1	0.0411478676234544	Mutual exclusion
80709	AKNA	uc010mve.2	uc004bis.3	0.0411478676234544	Mutual exclusion
29948	OSGIN1	uc002fhc.2	uc002fha.2	0.04106042051332	Mutual exclusion
84962	JUB	uc001whz.2	uc001why.2	0.0410439990196384	Mutual exclusion
84191	FAM96A	uc002amt.1	uc002amu.1	0.0409477473907056	Mutual exclusion
51318	MRPL35	uc002srg.3	uc002srf.3	0.0407988961769632	Mutual exclusion
2887	GRB10	uc003tpk.2	uc003tpj.2	0.0407717512451757	Mutual exclusion
586	BCAT1	uc010six.1	uc001rgd.3	0.0407226160666091	Mutual exclusion
11194	ABCB8	uc003wik.3	uc003wil.3	0.0406278543513981	Mutual exclusion
4179	CD46	uc001hgm.2	uc001hgg.2	0.0406278543513981	Mutual exclusion
9738	CP110	uc002dgl.3	uc002dgk.3	0.0406166125926046	Mutual exclusion
253190	SERHL2	uc003bcr.2	uc010gyz.2	0.0404735430545014	Mutual exclusion
9204	ZMYM6	uc001byh.2	uc001byk.2	0.0402670871915417	Mutual exclusion
1181	CLCN2	uc003foi.2	uc010hya.1	0.0402022027140078	Mutual exclusion
55752	SEPT11	uc003hkj.2	uc011cca.1	0.0401786617510054	Mutual exclusion
25816	TNFAIP8	uc003ksi.2	uc003ksg.2	0.0401639240502127	Mutual exclusion
54880	BCOR	uc004dem.3	uc004deo.3	0.0400576426787529	Mutual exclusion
63929	XPNPEP3	uc003azh.2	uc003azi.2	0.0399363559481265	Mutual exclusion
196951	C15orf33	uc001zxm.2	uc001zxl.2	0.0399258294263515	Mutual exclusion
116840	CNTROB	uc002gjq.2	uc002gjp.2	0.0398240764600468	Mutual exclusion
64231	MS4A6A	uc001noq.2	uc009ymv.2	0.0398240764600468	Mutual exclusion
80333	KCNIP4	uc003gqf.1	uc003gqg.1	0.0398240764600468	Mutual exclusion
9201	DCLK1	uc001uvf.2	uc010teh.1	0.0398240764600468	Mutual exclusion
55781	RIOK2	uc003kmz.2	uc003kna.3	0.0397334199728047	Mutual exclusion
79742	CXorf36	uc004dgg.2	uc004dgi.3	0.0397093158427868	Mutual exclusion
10018	BCL2L11	uc002tgv.1	uc002tgt.1	0.0396821456796744	Mutual exclusion
2530	FUT8	uc001xip.2	uc001xis.2	0.0395675080921397	Mutual exclusion
940	CD28	uc002vah.3	uc010ftx.2	0.0395080389948059	Mutual exclusion
58475	MS4A7	uc001npf.2	uc001npg.2	0.0394844326307727	Mutual exclusion
29789	OLA1	uc002uih.2	uc002uii.2	0.0394756552850664	Mutual exclusion
151525	WDSUB1	uc002ual.3	uc010foo.2	0.0393595036243155	Mutual exclusion
54812	AFTPH	uc002sdb.2	uc002sdc.2	0.0392981486717024	Mutual exclusion
29108	PYCARD	uc010cak.2	uc002ebm.2	0.0390996275593525	Mutual exclusion
92344	GORAB	uc001gha.2	uc001ghd.2	0.0389940502325536	Mutual exclusion
80207	OPA3	uc002pck.3	uc002pcj.3	0.0389712803831267	Mutual exclusion
2935	GSPT1	uc002dbt.2	uc002dbr.2	0.0388502657082028	Mutual exclusion
1953	MEGF6	uc001akk.2	uc001akl.2	0.0386596145088586	Mutual exclusion
8106	PABPN1	uc001wjh.3	uc001wjj.2	0.0385558658273419	Mutual exclusion
4267	CD99	uc004cqm.2	uc010nda.2	0.0385341309985252	Mutual exclusion
56999	ADAMTS9	uc003dmg.2	uc011bfo.1	0.0385107394625569	Mutual exclusion
2246	FGF1	uc003lmp.3	uc003lmm.2	0.0385069969207369	Mutual exclusion
57592	ZNF687	uc001exq.2	uc009wmp.2	0.0384628812031516	Mutual exclusion
27030	MLH3	uc001xrd.1	uc001xre.1	0.0383564257229068	Mutual exclusion
5324	PLAG1	uc010lyj.2	uc010lyi.2	0.0383496691458201	Mutual exclusion
79971	WLS	uc001dee.2	uc001deg.1	0.0383496691458201	Mutual exclusion
4215	MAP3K3	uc002jbe.2	uc002jbg.2	0.038232397904936	Mutual exclusion
126321	C19orf28	uc002lxy.2	uc002lxw.2	0.0381452677682408	Mutual exclusion
25793	FBXO7	uc003amq.2	uc003amt.2	0.0381395277605031	Mutual exclusion
51129	ANGPTL4	uc002mjq.1	uc002mjr.1	0.0381395277605031	Mutual exclusion
9700	ESPL1	uc001sck.2	uc001scj.2	0.0381395277605031	Mutual exclusion
9542	NRG2	uc003lex.1	uc003ley.1	0.038124895636294	Mutual exclusion
5270	SERPINE2	uc002vnv.2	uc010zlr.1	0.0380401070776678	Mutual exclusion
123872	LRRC50	uc002fhl.3	uc010vnw.1	0.0380168365750251	Mutual exclusion
22818	COPZ1	uc001sfs.1	uc001sft.2	0.0380013148591499	Mutual exclusion
55806	HR	uc003xas.2	uc003xat.2	0.0379513410219993	Mutual exclusion
26099	C1orf144	uc001ayk.3	uc001ayi.3	0.0379047464826982	Mutual exclusion
9454	HOMER3	uc002nkv.2	uc002nkw.2	0.0378075469613048	Mutual exclusion
25898	RCHY1	uc003hik.2	uc003hil.2	0.0377759616187086	Mutual exclusion
26137	ZBTB20	uc003ebi.2	uc010hqp.2	0.037771052897948	Mutual exclusion
9218	VAPA	uc002kok.2	uc002koj.2	0.037770697982248	Mutual exclusion
84675	TRIM55	uc003xvw.2	uc003xvv.2	0.0377674256455433	Mutual exclusion
4200	ME2	uc002ley.2	uc010dpd.2	0.0377619305196751	Mutual exclusion
1429	CRYZ	uc001dgk.2	uc001dgm.2	0.0376032421403095	Mutual exclusion
55784	MCTP2	uc002btj.2	uc010bok.2	0.0376025458180815	Mutual exclusion
6253	RTN2	uc002pcb.2	uc002pcc.2	0.0375933648658704	Mutual exclusion
58513	EPS15L1	uc002ndx.2	uc002nec.1	0.0375778233329118	Mutual exclusion
84923	FAM104A	uc002jjj.3	uc002jji.3	0.0375165238032873	Mutual exclusion
10049	DNAJB6	uc003wnk.2	uc003wnj.2	0.0374059851335643	Mutual exclusion
23176	SEPT8	uc003kxt.2	uc003kxs.1	0.0373817276213322	Mutual exclusion
146439	CCDC64B	uc002ctf.3	uc002cte.3	0.0373541352161041	Mutual exclusion
5066	PAM	uc003kns.2	uc003knw.2	0.037335276056352	Mutual exclusion
5097	PCDH1	uc003llp.2	uc003llq.2	0.037335276056352	Mutual exclusion
55596	ZCCHC8	uc001ucn.2	uc009zxq.2	0.037335276056352	Mutual exclusion
7112	TMPO	uc001tfj.2	uc001tfh.1	0.037335276056352	Mutual exclusion
93099	DMKN	uc002nzl.3	uc002nzi.3	0.0372634068288839	Mutual exclusion
22823	MTF2	uc009wdk.2	uc001dpm.3	0.0372575803647134	Mutual exclusion
202151	RANBP3L	uc003jkh.2	uc011cow.1	0.0372261479932017	Mutual exclusion
3420	IDH3B	uc002wgp.2	uc002wgq.2	0.0370996544636124	Mutual exclusion
26471	NUPR1	uc002dqe.1	uc002dqd.1	0.0369959444970365	Mutual exclusion
56181	FAM54B	uc001bkq.3	uc001bkr.3	0.0369922258177321	Mutual exclusion
7029	TFDP2	uc003eun.3	uc011bng.1	0.0369084899327666	Mutual exclusion
8631	SKAP1	uc002inj.1	uc002ini.1	0.0368999435549425	Mutual exclusion
285343	C3orf23	uc010him.2	uc003cnb.3	0.0367832982187957	Mutual exclusion
340485	ACER2	uc003zny.1	uc003znz.1	0.0367732495122062	Mutual exclusion
11120	BTN2A1	uc003nid.1	uc011dko.1	0.0367335642270425	Mutual exclusion
5213	PFKM	uc001rre.1	uc001rrg.1	0.0366743663170697	Mutual exclusion
5265	SERPINA1	uc001yda.1	uc010auz.2	0.0366457204571695	Mutual exclusion
79096	C11orf49	uc001ndp.2	uc001nds.2	0.0366457204571695	Mutual exclusion
3643	INSR	uc002mgd.1	uc002mge.1	0.0366253904277961	Mutual exclusion
4967	OGDH	uc003tln.2	uc003tlm.2	0.036478773963025	Mutual exclusion
56848	SPHK2	uc002pjv.2	uc010xzt.1	0.036478773963025	Mutual exclusion
200316	APOBEC3F	uc003aww.2	uc003awv.2	0.0363830721874914	Mutual exclusion
9653	HS2ST1	uc010osk.1	uc001dmc.3	0.0363784189229703	Mutual exclusion
79918	SETD6	uc002enr.2	uc002ens.2	0.0362517626801671	Mutual exclusion
23301	EHBP1	uc002sbz.2	uc002sby.2	0.0361728996538312	Mutual exclusion
54207	KCNK10	uc001xwm.2	uc001xwn.2	0.0361640489519007	Mutual exclusion
54896	PQLC2	uc001bby.2	uc001bbz.2	0.0360353840610218	Mutual exclusion
22861	NLRP1	uc002gch.3	uc002gcl.2	0.0359787373890846	Mutual exclusion
84913	ATOH8	uc002sqn.2	uc002sqm.3	0.0359395886304933	Mutual exclusion
5890	RAD51L1	uc001xke.2	uc001xkd.2	0.0359049099484798	Mutual exclusion
23587	C17orf81	uc002gfi.1	uc002gfj.2	0.0356403562691333	Mutual exclusion
79676	OGFOD2	uc001uea.1	uc001udt.1	0.0356403562691333	Mutual exclusion
55740	ENAH	uc001hpd.1	uc001hpc.1	0.0355761542611959	Mutual exclusion
8740	TNFSF14	uc002mfk.1	uc002mfj.1	0.0355761542611959	Mutual exclusion
3663	IRF5	uc003vog.2	uc010llt.2	0.035453892463998	Mutual exclusion
57231	SNX14	uc003pkt.2	uc011dzg.1	0.0354178823571415	Mutual exclusion
10169	SERF2	uc001zsz.3	uc010bdq.2	0.0353634005458157	Mutual exclusion
549	AUH	uc004arf.3	uc004arg.3	0.0353613265073238	Mutual exclusion
4731	NDUFV3	uc002zcm.2	uc002zcn.2	0.0352994596685524	Mutual exclusion
79674	VEPH1	uc003fbk.1	uc003fbm.2	0.0352641808606834	Mutual exclusion
10049	DNAJB6	uc003wnk.2	uc011kvy.1	0.0349961540492961	Mutual exclusion
6605	SMARCE1	uc002hux.2	uc010wfh.1	0.0349888184275522	Mutual exclusion
23335	WDR7	uc002lgk.1	uc002lgl.1	0.0349198150064904	Mutual exclusion
4690	NCK1	uc011bme.1	uc003erh.2	0.03491981500649	Mutual exclusion
95681	TSGA14	uc003vpz.2	uc003vpy.2	0.0349075584485042	Mutual exclusion
79001	VKORC1	uc002eas.2	uc002eat.2	0.03484324571238	Mutual exclusion
6646	SOAT1	uc001gml.2	uc010pnk.1	0.0348251752896608	Mutual exclusion
7323	UBE2D3	uc003hwl.2	uc003hwq.2	0.0347991672932315	Mutual exclusion
11276	SYNRG	uc002hob.2	uc010wdg.1	0.034762106259212	Mutual exclusion
7026	NR2F2	uc002btp.2	uc010urj.1	0.034762106259212	Mutual exclusion
3421	IDH3G	uc004fip.2	uc004fiq.2	0.0347234008109529	Mutual exclusion
6500	SKP1	uc003kzc.3	uc003kzd.3	0.0347175538376408	Mutual exclusion
5791	PTPRE	uc001lkd.2	uc009yau.2	0.0346993874016333	Mutual exclusion
2015	EMR1	uc010dvc.2	uc010xjj.1	0.0346983061506495	Mutual exclusion
2029	ENSA	uc001evh.2	uc001evc.2	0.0346799548188876	Mutual exclusion
8073	PTP4A2	uc010ogs.1	uc001bty.1	0.034648846516256	Mutual exclusion
9455	HOMER2	uc002bjh.2	uc002bjg.2	0.034646768178141	Mutual exclusion
57710	KIAA1614	uc001gok.2	uc001gol.1	0.0345919707859709	Mutual exclusion
317	APAF1	uc001tgc.2	uc001tgb.2	0.0345148143666681	Mutual exclusion
56652	C10orf2	uc001ksf.2	uc001ksg.2	0.0345148143666681	Mutual exclusion
2213	FCGR2B	uc001gbb.1	uc009wun.1	0.0344764083106467	Mutual exclusion
79632	FAM184A	uc003pyj.2	uc003pyk.3	0.0344764083106467	Mutual exclusion
55388	MCM10	uc001imb.2	uc001ima.2	0.034468713448013	Mutual exclusion
10630	PDPN	uc001avc.2	uc009voc.2	0.0344687134480125	Mutual exclusion
9829	DNAJC6	uc001dcd.1	uc001dce.1	0.0344546008001742	Mutual exclusion
83543	AIF1L	uc004cab.1	uc004cae.1	0.0344213977443589	Mutual exclusion
55634	ZNF673	uc004dgn.3	uc004dgm.3	0.0343885867238865	Mutual exclusion
9653	HS2ST1	uc001dmc.3	uc010osk.1	0.0343789374371508	Mutual exclusion
3091	HIF1A	uc001xfq.2	uc001xfr.2	0.0341990076681265	Mutual exclusion
490	ATP2B1	uc001tbh.2	uc001tbg.2	0.0341990076681265	Mutual exclusion
55791	C1orf103	uc001eab.2	uc001eaa.2	0.0341990076681265	Mutual exclusion
10155	TRIM28	uc002qtg.1	uc010eut.1	0.0341760127414603	Mutual exclusion
6502	SKP2	uc003jkc.1	uc011cou.1	0.0341665743634342	Mutual exclusion
8312	AXIN1	uc002cgp.1	uc002cgq.1	0.0341099619048193	Mutual exclusion
55676	SLC30A6	uc002roe.1	uc010ymw.1	0.0341090003141945	Mutual exclusion
29925	GMPPB	uc003cxk.1	uc003cxl.1	0.0340110925310076	Mutual exclusion
51271	UBAP1	uc003ztz.2	uc011loi.1	0.0339477022482892	Mutual exclusion
10428	CFDP1	uc002fdy.2	uc002fea.1	0.0338778388518974	Mutual exclusion
9459	ARHGEF6	uc011mwe.1	uc004fab.2	0.0338181539778609	Mutual exclusion
221656	KDM1B	uc003ncn.1	uc003ncp.1	0.0338181539778604	Mutual exclusion
4968	OGG1	uc003bsi.2	uc003bsh.2	0.0338181539778604	Mutual exclusion
5697	PYY	uc002ieq.2	uc002ier.1	0.0338181539778604	Mutual exclusion
27000	DNAJC2	uc003vbo.2	uc010lix.2	0.0336519745006334	Mutual exclusion
10260	DENND4A	uc002aph.2	uc002api.2	0.0335187574663748	Mutual exclusion
54843	SYTL2	uc010rti.1	uc001pav.2	0.0335187574663748	Mutual exclusion
6907	TBL1X	uc010ndr.2	uc010ndq.2	0.0335187574663748	Mutual exclusion
220108	FAM124A	uc001vfg.1	uc001vff.1	0.0335187574663744	Mutual exclusion
28970	C11orf54	uc001peg.2	uc001pef.2	0.0334916193017457	Mutual exclusion
2152	F3	uc001dqr.2	uc001dqs.2	0.0333925058683022	Mutual exclusion
200172	SLFNL1	uc001cgm.1	uc009vwf.1	0.0333846513197883	Mutual exclusion
95681	TSGA14	uc003vpz.2	uc011kpg.1	0.0332545080457755	Mutual exclusion
7181	NR2C1	uc001tdm.3	uc001tdo.3	0.0331164927809849	Mutual exclusion
1017	CDK2	uc001sit.3	uc001siu.3	0.0330359118253207	Mutual exclusion
28981	IFT81	uc001tqi.2	uc001tqg.2	0.0329679976284549	Mutual exclusion
9559	VPS26A	uc001jpb.2	uc001jpc.2	0.0328812263946558	Mutual exclusion
5771	PTPN2	uc002krl.2	uc002krp.2	0.0328535437080393	Mutual exclusion
80146	UXS1	uc002tdn.2	uc002tdl.2	0.0328338531214256	Mutual exclusion
5686	PSMA5	uc001dxn.2	uc010ovj.1	0.0328216179613866	Mutual exclusion
54210	TREM1	uc003oqg.1	uc003oqf.1	0.0328173047242002	Mutual exclusion
55727	BTBD7	uc001ybo.2	uc001ybp.2	0.0327925133963076	Mutual exclusion
4208	MEF2C	uc003kjj.2	uc003kji.2	0.0327780350260901	Mutual exclusion
51548	SIRT6	uc002lzo.2	uc002lzq.2	0.0327408990669125	Mutual exclusion
5890	RAD51L1	uc001xkf.1	uc001xkd.2	0.0327101128975006	Mutual exclusion
284307	ZIK1	uc002qph.2	uc002qpj.2	0.0325759096483033	Mutual exclusion
10795	ZNF268	uc010tch.1	uc010tce.1	0.032538614998737	Mutual exclusion
2158	F9	uc004fas.1	uc004fat.1	0.0325292248269199	Mutual exclusion
81577	GFOD2	uc002eub.2	uc002euc.2	0.0325292248269199	Mutual exclusion
221545	C6orf136	uc003nqw.3	uc011dmn.1	0.0324956650535247	Mutual exclusion
785	CACNB4	uc002txz.2	uc010fnz.2	0.0324615431368781	Mutual exclusion
10693	CCT6B	uc002hig.2	uc010wcc.1	0.0324461647941377	Mutual exclusion
124995	MRPL10	uc002ilz.2	uc002ily.2	0.032211583108039	Mutual exclusion
7050	TGIF1	uc002kma.2	uc002klw.2	0.0321846833714015	Mutual exclusion
8106	PABPN1	uc001wjk.2	uc001wjj.2	0.03217373102513	Mutual exclusion
7223	TRPC4	uc001uws.2	uc010abw.2	0.0321719594929654	Mutual exclusion
7327	UBE2G2	uc002zfy.2	uc002zfx.2	0.0321480294495861	Mutual exclusion
8741	TNFSF13	uc002ghk.2	uc010vua.1	0.0320822813561425	Mutual exclusion
51474	LIMA1	uc001rwj.3	uc001rwk.3	0.0320765826908422	Mutual exclusion
116461	TSEN15	uc001gqt.3	uc001gqu.3	0.0320298154307153	Mutual exclusion
10456	HAX1	uc001fes.2	uc001fet.2	0.0320044881835845	Mutual exclusion
383	ARG1	uc010kfm.1	uc003qcp.1	0.0320044881835845	Mutual exclusion
4204	MECP2	uc004fjw.2	uc004fjv.2	0.0320044881835845	Mutual exclusion
55197	RPRD1A	uc002kzf.1	uc002kze.1	0.0320044881835845	Mutual exclusion
79089	TMUB2	uc002ift.2	uc002ifr.2	0.031962256603951	Mutual exclusion
8556	CDC14A	uc001dtg.3	uc009wee.2	0.0318526519108065	Mutual exclusion
55573	CDV3	uc003epr.2	uc003epp.3	0.0317792520083802	Mutual exclusion
395	ARHGAP6	uc004cup.1	uc004cum.1	0.0316984420645118	Mutual exclusion
339965	CCDC158	uc003hkb.3	uc003hkd.2	0.0316679359533903	Mutual exclusion
84132	USP42	uc011jwp.1	uc011jwo.1	0.0316589841433035	Mutual exclusion
8444	DYRK3	uc001hej.2	uc001hei.2	0.0316497168841314	Mutual exclusion
54542	RC3H2	uc010mwc.1	uc004bne.3	0.0315989860717027	Mutual exclusion
64793	CCDC21	uc001blt.1	uc001bls.1	0.0315488494128689	Mutual exclusion
5918	RARRES1	uc003fci.2	uc003fcj.2	0.031357047775931	Mutual exclusion
155061	ZNF746	uc010lpi.2	uc003wfw.2	0.0313397522062465	Mutual exclusion
9802	DAZAP2	uc010snd.1	uc010snc.1	0.0313284436688173	Mutual exclusion
6096	RORB	uc004ajh.2	uc004aji.2	0.0309691172420728	Mutual exclusion
124045	C16orf55	uc010vpk.1	uc002fnw.1	0.0309256383244663	Mutual exclusion
7786	MAP3K12	uc001sdn.1	uc001sdm.1	0.0307930700240659	Mutual exclusion
10055	SAE1	uc002pgc.2	uc010ekx.2	0.0306576352737833	Mutual exclusion
6442	SGCA	uc002iqi.2	uc002iqj.2	0.0306457956206442	Mutual exclusion
6642	SNX1	uc002amv.2	uc010uio.1	0.0306457956206442	Mutual exclusion
3093	UBE2K	uc003guu.3	uc003gus.3	0.0305676264287582	Mutual exclusion
55665	URGCP	uc003tiw.2	uc003tix.2	0.0305550096040403	Mutual exclusion
7227	TRPS1	uc003yny.2	uc010mcy.2	0.0305550096040398	Mutual exclusion
8840	WISP1	uc003yub.2	uc010meb.2	0.0304556606818955	Mutual exclusion
7862	BRPF1	uc011ati.1	uc003bse.2	0.0304189708287675	Mutual exclusion
254173	TTLL10	uc001acy.2	uc001acz.1	0.0303325442613746	Mutual exclusion
5598	MAPK7	uc002gvp.2	uc002gvo.2	0.0303184326720713	Mutual exclusion
26054	SENP6	uc003pid.3	uc003pie.3	0.0303119142688391	Mutual exclusion
57715	SEMA4G	uc001krw.1	uc001krx.2	0.0303105474987459	Mutual exclusion
80317	ZKSCAN3	uc003nle.3	uc003nlf.3	0.030287950607963	Mutual exclusion
80324	PUS1	uc001ujg.2	uc001ujf.2	0.0302468830327247	Mutual exclusion
9604	RNF14	uc003lmb.2	uc003lly.2	0.030065459072401	Mutual exclusion
79730	NSUN7	uc003gvj.3	uc003gvh.2	0.0300606542615053	Mutual exclusion
5929	RBBP5	uc001hbv.1	uc001hbu.1	0.0299632233774434	Mutual exclusion
4957	ODF2	uc011mbe.1	uc011maz.1	0.0298687113709981	Mutual exclusion
2736	GLI2	uc002tmu.3	uc002tmt.3	0.0298687113709977	Mutual exclusion
10014	HDAC5	uc002iff.1	uc002ife.1	0.0298476228931921	Mutual exclusion
4647	MYO7A	uc001oyb.2	uc001oyc.2	0.0298270960466215	Mutual exclusion
25778	DSTYK	uc001hbx.2	uc001hbw.2	0.0297821381659065	Mutual exclusion
54431	DNAJC10	uc002uow.1	uc002uoz.1	0.0297821381659065	Mutual exclusion
55620	STAP2	uc002mac.2	uc002mab.2	0.0297821381659065	Mutual exclusion
80216	ALPK1	uc003iap.3	uc011cfx.1	0.0297821381659065	Mutual exclusion
9844	ELMO1	uc003tfk.1	uc003tfj.1	0.0297821381659065	Mutual exclusion
4915	NTRK2	uc011ltb.1	uc011lta.1	0.0296561929780148	Mutual exclusion
51705	EMCN	uc003hvr.2	uc011cem.1	0.029545248866775	Mutual exclusion
55668	C14orf118	uc001xsh.2	uc001xsj.1	0.0295181734851363	Mutual exclusion
64770	CCDC14	uc011bjx.1	uc003egy.3	0.0295181734851363	Mutual exclusion
79960	PHF17	uc003igm.2	uc003igl.2	0.0295181734851363	Mutual exclusion
29760	BLNK	uc001kls.3	uc001klx.3	0.0295091778766999	Mutual exclusion
8659	ALDH4A1	uc010ocu.1	uc001bbc.2	0.0294998359480482	Mutual exclusion
51271	UBAP1	uc003ztx.2	uc011loi.1	0.0294982547345764	Mutual exclusion
55769	ZNF83	uc002pzu.3	uc010epx.2	0.0294878811162862	Mutual exclusion
10062	NR1H3	uc001nek.2	uc001nem.2	0.0294364865246338	Mutual exclusion
64343	AZI2	uc003ceb.2	uc003ceg.2	0.0293995704989684	Mutual exclusion
100129583	FAM47E	uc003hjx.2	uc003hjv.2	0.0293499311128782	Mutual exclusion
23587	C17orf81	uc010cmb.2	uc002gfh.1	0.0293292700958874	Mutual exclusion
121457	IKBIP	uc001tfv.2	uc001tfx.2	0.0292278193395881	Mutual exclusion
51367	POP5	uc001tys.2	uc001tyt.2	0.02911032009189	Mutual exclusion
6525	SMTN	uc003ajl.1	uc003ajk.1	0.0290849733675211	Mutual exclusion
8890	EIF2B4	uc002rkc.2	uc002rjz.2	0.0289636959353166	Mutual exclusion
9415	FADS2	uc001nsl.1	uc001nsk.2	0.0289081279685182	Mutual exclusion
373	TRIM23	uc003jty.2	uc003jtx.2	0.0289075894359447	Mutual exclusion
581	BAX	uc002plk.2	uc002pll.2	0.0288914672034409	Mutual exclusion
63027	SLC22A23	uc003mvm.3	uc010jno.2	0.0288616606265239	Mutual exclusion
23178	PASK	uc002waq.2	uc010fzl.1	0.0288474227831771	Mutual exclusion
283927	NUDT7	uc010chd.2	uc010vnj.1	0.0288227437606649	Mutual exclusion
5295	PIK3R1	uc003jva.2	uc003jvc.2	0.0287624854775768	Mutual exclusion
9203	ZMYM3	uc004dzh.1	uc004dzk.3	0.0287624854775768	Mutual exclusion
631	BFSP1	uc002wpp.2	uc002wpo.2	0.0287593006855817	Mutual exclusion
9498	SLC4A8	uc001rys.1	uc001ryo.2	0.0287182624832329	Mutual exclusion
10133	OPTN	uc001ilz.1	uc001ilu.1	0.0286985694516869	Mutual exclusion
58473	PLEKHB1	uc001oud.2	uc001ouc.2	0.0286359639667762	Mutual exclusion
5663	PSEN1	uc001xnr.2	uc001xnv.2	0.0285761556990279	Mutual exclusion
132671	SPATA18	uc011bzq.1	uc003gzl.2	0.0284832525822271	Mutual exclusion
55756	INTS9	uc003xha.2	uc011lav.1	0.0284201117462987	Mutual exclusion
7372	UMPS	uc003ehl.3	uc003ehn.3	0.0283809741696879	Mutual exclusion
840	CASP7	uc001lan.2	uc010qsb.1	0.028270190389662	Mutual exclusion
813	CALU	uc003vns.2	uc003vnq.2	0.0282193232607813	Mutual exclusion
79228	THOC6	uc002ctb.2	uc002cta.2	0.0282076773722994	Mutual exclusion
55791	C1orf103	uc001eaa.2	uc001eab.2	0.0281975966573984	Mutual exclusion
84501	SPIRE2	uc002foz.1	uc002fpa.1	0.0281333071397058	Mutual exclusion
203328	SUSD3	uc004atb.2	uc004atc.2	0.028124557868085	Mutual exclusion
9158	FIBP	uc001oge.2	uc001ogd.2	0.028091899836243	Mutual exclusion
55216	C11orf57	uc001pmw.3	uc001pmv.3	0.0280538845772435	Mutual exclusion
51277	DNAJC27	uc002rft.1	uc010eyg.1	0.0279785480491623	Mutual exclusion
22862	FNDC3A	uc001vcm.2	uc001vcq.2	0.0278830701487679	Mutual exclusion
79172	CENPO	uc002rfp.1	uc002rfq.1	0.0277973578693157	Mutual exclusion
10801	SEPT9	uc002jtu.3	uc010wtl.1	0.0277507485754119	Mutual exclusion
388969	C2orf68	uc002sqc.2	uc002sqd.2	0.0277303419451514	Mutual exclusion
7727	ZNF174	uc002cvc.2	uc002cvb.2	0.0277215518585078	Mutual exclusion
29098	RANGRF	uc002gkv.2	uc002gkw.2	0.0277035311613104	Mutual exclusion
55421	C17orf85	uc010ckl.1	uc002fwq.2	0.0276328158534243	Mutual exclusion
834	CASP1	uc001pim.3	uc010rvf.1	0.0275641113847849	Mutual exclusion
10950	BTG3	uc002ykk.2	uc002ykl.2	0.0275384134150465	Mutual exclusion
4050	LTB	uc003nuk.2	uc003nul.2	0.0274767181010227	Mutual exclusion
285367	RPUSD3	uc011atk.1	uc011atl.1	0.0274513776062707	Mutual exclusion
892	CCNC	uc003pqe.2	uc003pqd.2	0.0274155100587989	Mutual exclusion
10892	MALT1	uc002lhm.1	uc002lhn.1	0.0274039198119354	Mutual exclusion
